unitid,year,instatetuition,costs,faculty,white_cohortsize
228778,1998,3004,1016,2134,4305
228778,1999,2280,1065,2158,4370
228778,2000,2400,1202,2193,4727
228778,2001,2520,1283,2228,4383
228778,2002,2640,1379,2324,4828
228778,2003,2760,1409,2265,3831
228778,2004,4260,1502,2320,3874
228778,2005,6972,1545,2450,3764
228778,2006,7630,1738,2522,4001
228778,2007,7670,1807,2448,3807
228778,2008,8532,2006,2509,3491
228778,2009,8936,2126,2593,3675
228778,2010,9416,2239,2495,3445
228787,1991,1070,62,199,54
228787,1992,1096,77,205,62
228787,1993,1450,75,207,297
228787,1994,1618,78,207,244
228787,1995,2033,79,207,211
228787,1996,2333,82,218,300
228787,1997,2788,94,230,279
228787,1998,3117,105,244,308
228787,1999,1140,111,256,376
228787,2000,960,126,271,469
228787,2001,1008,142,287,563
228787,2002,1056,179,315,537
228787,2003,1104,183,453,647
228787,2004,1152,289,410,669
228787,2005,5904,215,464,636
228787,2006,6940,237,451,640
228787,2007,7356,278,472,563
228787,2008,9050,281,480,550
228787,2009,9510,308,536,606
228787,2010,9886,361,590,559
228796,1991,990,97,398,352
228796,1992,1318,106,415,296
228796,1993,1480,119,423,291
228796,1994,1540,130,461,247
228796,1995,1897,137,480,192
228796,1996,1981,138,453,189
228796,1997,2272,151,510,158
228796,1998,2336,161,481,158
228796,1999,2040,170,471,194
228796,2000,1776,192,515,202
228796,2001,1920,208,559,208
228796,2002,2064,218,590,190
228796,2003,2208,228,577,179
228796,2004,3780,228,612,170
228796,2005,3930,252,645,175
228796,2006,4065,272,643,161
228796,2007,4311,323,632,152
228796,2008,4551,303,654,132
228796,2009,4806,324,675,142
228796,2010,5063,354,676,207
228875,1991,8166,108,321,1068
228875,1992,8570,104,329,1085
228875,1993,8970,108,336,991
228875,1994,9480,109,336,943
228875,1995,10040,113,338,1099
228875,1996,10510,127,347,1008
228875,1997,11090,129,351,1204
228875,1998,11590,138,355,1211
228875,1999,10950,149,371,1202
228875,2000,11700,167,381,1219
228875,2001,15000,183,392,1241
228875,2002,16300,203,415,1172
228875,2003,17590,217,420,1269
228875,2004,19700,236,442,1319
228875,2005,21280,216,463,1268
228875,2006,22980,233,479,1264
228875,2007,24820,236,487,1244
228875,2008,26900,265,505,1222
228875,2009,28250,274,521,1381
228875,2010,30000,291,532,1400
228981,1991,6340,12,60,171
228981,1992,6840,13,63,190
228981,1993,7460,14,60,163
228981,1994,7900,14,62,178
228981,1995,8626,15,55,165
228981,1996,9450,16,57,156
228981,1997,10370,16,56,228
228981,1998,10876,18,59,250
228981,1999,11374,20,63,275
228981,2000,12500,21,63,242
228981,2001,13440,21,63,282
228981,2002,14450,21,74,267
228981,2003,15470,22,68,256
228981,2004,16480,24,74,270
228981,2005,17600,26,66,275
228981,2006,18720,26,77,261
228981,2007,19940,27,73,228
228981,2008,20840,28,76,233
228981,2009,21780,31,68,198
228981,2010,22760,30,72,173
229018,1991,1311,11,65,34
229018,1992,1275,11,73,43
229018,1993,1462,12,76,49
229018,1994,1558,14,74,65
229018,1995,1830,15,74,56
229018,1996,1638,16,80,56
229018,1997,2106,16,78,66
229018,1998,2280,17,77,54
229018,1999,912,19,75,62
229018,2000,960,23,79,67
229018,2001,1800,26,84,88
229018,2002,1920,24,88,123
229018,2003,2064,29,96,145
229018,2004,2400,32,106,147
229018,2005,2616,33,110,134
229018,2006,2832,38,117,144
229018,2007,3096,37,117,170
229018,2008,3264,44,116,158
229018,2009,3504,46,119,135
229018,2010,3600,56,137,156
229027,1991,1482,74,302,817
229027,1992,2086,78,303,872
229027,1993,2298,88,286,823
229027,1994,2402,99,327,672
229027,1995,2542,102,323,750
229027,1996,2393,108,365,740
229027,1997,2110,115,370,740
229027,1998,2336,132,379,881
229027,1999,1728,143,478,615
229027,2000,1920,175,496,710
229027,2001,2016,177,514,751
229027,2002,2112,213,433,1153
229027,2003,2208,220,512,1697
229027,2004,2976,240,740,1723
229027,2005,3174,285,548,1735
229027,2006,3414,311,563,2054
229027,2007,3624,336,582,2043
229027,2008,3840,378,586,1885
229027,2009,4100,422,665,1684
229027,2010,4362,461,848,1562
229115,1991,1498,247,799,2356
229115,1992,1489,217,747,2326
229115,1993,1550,232,731,2567
229115,1994,1730,243,766,2724
229115,1995,2200,261,773,2876
229115,1996,2496,283,787,3037
229115,1997,2747,296,817,2749
229115,1998,2971,322,827,2674
229115,1999,1140,355,831,2892
229115,2000,2400,392,854,3346
229115,2001,2520,413,877,3450
229115,2002,2640,449,950,3560
229115,2003,2208,445,979,3597
229115,2004,2976,450,1005,3137
229115,2005,3096,474,1046,3021
229115,2006,3240,520,1078,3076
229115,2007,3448,536,1078,3430
229115,2008,3448,574,1099,3251
229115,2009,3900,619,1148,3234
229115,2010,4296,641,1176,3198
229780,1991,5464,12,59,95
229780,1992,5626,14,60,100
229780,1993,5626,14,66,105
229780,1994,5990,17,65,121
229780,1995,6110,18,70,100
229780,1996,6395,20,76,159
229780,1997,6674,17,82,185
229780,1998,7108,18,87,169
229780,1999,7050,19,86,105
229780,2000,7500,22,89,156
229780,2001,7800,25,92,62
229780,2002,8100,29,93,79
229780,2003,8100,31,104,105
229780,2004,8850,35,107,131
229780,2005,9450,36,110,148
229780,2006,10200,38,109,149
229780,2007,10650,40,118,137
229780,2008,11400,44,130,115
229780,2009,9480,47,141,110
229780,2010,9960,50,142,106
229814,1991,1154,35,182,625
229814,1992,1353,38,182,714
229814,1993,1444,43,185,776
229814,1994,1522,45,202,753
229814,1995,1645,46,202,749
229814,1996,1853,49,201,702
229814,1997,2068,51,199,709
229814,1998,2205,59,202,742
229814,1999,1755,61,203,797
229814,2000,1875,68,206,661
229814,2001,1668,73,209,594
229814,2002,1740,77,222,606
229814,2003,1956,80,218,595
229814,2004,2064,82,229,589
229814,2005,2208,84,234,530
229814,2006,2568,92,237,624
229814,2007,3216,96,236,617
229814,2008,3636,114,250,792
229814,2009,4028,120,251,772
229814,2010,4070,120,262,764
230603,1991,1419,29,128,523
230603,1992,1497,32,135,617
230603,1993,1599,36,147,569
230603,1994,1698,40,155,553
230603,1995,1779,43,183,620
230603,1996,1800,46,172,595
230603,1997,1854,49,187,681
230603,1998,1909,52,200,631
230603,1999,1524,59,205,598
230603,2000,1612,62,209,468
230603,2001,1732,66,213,509
230603,2002,1888,69,205,478
230603,2003,2332,70,205,429
230603,2004,2588,72,213,581
230603,2005,2834,75,211,666
230603,2006,3060,77,218,713
230603,2007,3274,86,222,724
230603,2008,3502,93,229,733
230603,2009,3730,97,216,921
230603,2010,4196,99,231,928
230728,1991,1680,212,509,1210
230728,1992,1821,231,569,1088
230728,1993,1896,231,583,1162
230728,1994,2013,252,635,1293
230728,1995,1992,262,738,1091
230728,1996,1971,271,716,882
230728,1997,2174,281,654,1364
230728,1998,2245,302,648,1589
230728,1999,1871,316,640,1381
230728,2000,1947,340,642,1418
230728,2001,2123,364,645,1639
230728,2002,2388,376,719,1359
230728,2003,2615,392,705,1647
230728,2004,2850,418,727,1448
230728,2005,3128,388,727,1365
230728,2006,3378,407,692,2064
230728,2007,3615,423,714,2176
230728,2008,3832,435,744,2110
230728,2009,4043,462,708,2176
230728,2010,4047,475,702,2439
230764,1991,1981,595,818,1664
230764,1992,2104,683,833,1728
230764,1993,2298,722,860,1447
230764,1994,2381,762,905,832
230764,1995,2508,813,920,1156
230764,1996,2514,864,913,1486
230764,1997,2601,944,967,1633
230764,1998,2711,1018,927,1370
230764,1999,2278,1167,886,1526
230764,2000,2371,1220,903,1686
230764,2001,2517,1292,920,1480
230764,2002,2742,1627,927,1610
230764,2003,3057,1657,928,1453
230764,2004,3364,1707,1162,1559
230764,2005,3628,1826,1175,1572
230764,2006,3972,1966,1214,1575
230764,2007,4270,2123,1248,1488
230764,2008,4525,2310,1275,1427
230764,2009,4956,2485,1259,1583
230764,2010,5426,2604,1287,1629
230782,1991,1458,79,428,1264
230782,1992,1542,85,438,1050
230782,1993,1638,91,459,1070
230782,1994,1743,95,440,1247
230782,1995,1854,92,441,1142
230782,1996,1863,98,427,1078
230782,1997,1935,99,417,1298
230782,1998,1986,106,391,854
230782,1999,1606,107,430,1220
230782,2000,1670,113,442,1214
230782,2001,1786,121,455,1136
230782,2002,1946,130,450,1321
230782,2003,2130,131,450,1225
230782,2004,2344,141,452,749
230782,2005,2573,143,472,962
230782,2006,2793,148,485,792
230782,2007,2988,158,496,881
230782,2008,3153,167,499,1044
230782,2009,3365,176,481,1243
230782,2010,3559,180,463,1431
231059,1991,11165,34,116,467
231059,1992,11900,35,120,390
231059,1993,12430,36,122,442
231059,1994,13030,38,126,420
231059,1995,13810,42,125,507
231059,1996,14640,45,138,461
231059,1997,15744,40,133,509
231059,1998,16310,43,132,503
231059,1999,17500,44,140,481
231059,2000,18615,46,140,500
231059,2001,19500,50,141,486
231059,2002,21010,49,144,498
231059,2003,22220,55,147,481
231059,2004,25325,56,136,497
231059,2005,26550,59,141,562
231059,2006,28280,63,147,546
231059,2007,29695,67,143,493
231059,2008,31675,69,141,516
231059,2009,32940,76,141,431
231059,2010,34555,75,138,490
231174,1991,5312,222,560,1715
231174,1992,6166,236,561,1721
231174,1993,6400,237,555,1612
231174,1994,6652,242,559,1609
231174,1995,6909,256,539,1749
231174,1996,7726,260,545,1690
231174,1997,7550,274,531,1733
231174,1998,7888,283,535,1656
231174,1999,7464,302,554,1713
231174,2000,7692,328,541,1654
231174,2001,8040,323,528,1694
231174,2002,8320,345,549,1709
231174,2003,8696,379,538,1773
231174,2004,9088,406,551,1792
231174,2005,9452,423,560,2193
231174,2006,9832,453,566,2024
231174,2007,10422,505,583,2259
231174,2008,11048,559,606,2233
231174,2009,11712,577,599,2281
231174,2010,12180,581,611,2145
231420,1991,8750,11,47,91
231420,1992,9090,12,47,76
231420,1993,9710,12,48,135
231420,1994,10275,13,50,143
231420,1995,10800,15,52,118
231420,1996,11450,18,56,107
231420,1997,12100,15,60,115
231420,1998,12985,15,61,119
231420,1999,13145,16,59,161
231420,2000,13740,16,59,139
231420,2001,14490,19,60,129
231420,2002,15800,19,61,133
231420,2003,16600,21,65,144
231420,2004,17430,21,68,127
231420,2005,18040,21,65,158
231420,2006,18762,21,63,117
231420,2007,19512,16,54,131
231420,2008,20300,16,52,111
231420,2009,21112,18,52,115
231420,2010,21956,19,54,137
231554,1991,5400,3,26,117
231554,1992,5940,5,33,131
231554,1993,6500,6,34,196
231554,1994,7150,7,34,67
231554,1995,7770,7,40,135
231554,1996,8200,9,36,103
231554,1997,9100,6,32,119
231554,1998,7030,7,32,119
231554,1999,6900,9,30,129
231554,2000,7900,8,32,94
231554,2001,8690,7,34,137
231554,2002,9345,8,32,113
231554,2003,9715,8,31,73
231554,2004,10105,8,33,123
231554,2005,10860,9,33,90
231554,2006,11675,9,33,90
231554,2007,12550,10,34,82
231554,2008,15000,11,37,52
231554,2009,17250,12,36,75
231554,2010,17990,11,37,77
231624,1991,3730,109,448,1024
231624,1992,4046,112,447,978
231624,1993,4414,116,470,994
231624,1994,4556,129,479,1009
231624,1995,4738,131,492,1126
231624,1996,4906,134,502,1135
231624,1997,5032,145,506,1110
231624,1998,5178,152,516,1085
231624,1999,2302,163,514,1099
231624,2000,2302,180,529,1121
231624,2001,2302,187,544,1119
231624,2002,2510,205,532,1069
231624,2003,3760,188,535,860
231624,2004,4330,203,541,870
231624,2005,4730,216,587,954
231624,2006,5180,230,588,856
231624,2007,5549,230,602,760
231624,2008,6090,296,601,715
231624,2009,6388,294,613,712
231624,2010,7523,272,616,868
231712,1991,2285,21,137,355
231712,1992,2860,22,160,387
231712,1993,3196,24,166,345
231712,1994,3196,28,173,367
231712,1995,3350,30,164,426
231712,1996,3326,31,166,393
231712,1997,3466,35,166,504
231712,1998,3474,39,172,569
231712,1999,1888,44,185,648
231712,2000,1888,47,184,827
231712,2001,1888,52,184,883
231712,2002,2058,57,184,1041
231712,2003,2814,64,167,1042
231712,2004,3152,68,195,1003
231712,2005,3442,73,218,257
231712,2006,3784,91,226,976
231712,2007,4012,99,226,1017
231712,2008,4172,110,239,897
231712,2009,4380,108,236,962
231712,2010,5280,105,243,890
232025,1991,7270,11,54,138
232025,1992,7820,12,53,175
232025,1993,8546,12,54,211
232025,1994,9200,14,59,187
232025,1995,9990,16,57,200
232025,1996,10938,18,58,235
232025,1997,11572,13,62,190
232025,1998,11978,16,64,263
232025,1999,12596,15,66,243
232025,2000,12950,16,64,231
232025,2001,13900,17,62,240
232025,2002,14600,18,64,220
232025,2003,15700,19,68,205
232025,2004,16490,18,67,234
232025,2005,19530,19,68,304
232025,2006,20860,21,74,227
232025,2007,22320,22,74,201
232025,2008,23860,24,76,193
232025,2009,24880,25,73,217
232025,2010,26000,25,74,193
232043,1991,7900,13,48,182
232043,1992,8600,15,62,181
232043,1993,9100,15,69,205
232043,1994,9650,16,65,167
232043,1995,10400,18,67,179
232043,1996,11130,18,67,203
232043,1997,12000,18,68,208
232043,1998,12600,17,67,206
232043,1999,13434,19,80,179
232043,2000,14110,21,88,185
232043,2001,15254,22,97,171
232043,2002,16324,24,108,181
232043,2003,17304,25,107,159
232043,2004,18174,26,112,151
232043,2005,19500,26,101,159
232043,2006,20612,27,95,156
232043,2007,21860,27,100,162
232043,2008,23180,28,100,146
232043,2009,24120,29,97,168
232043,2010,25060,30,100,148
232089,1991,7400,15,74,292
232089,1992,8120,17,72,283
232089,1993,8800,18,69,282
232089,1994,9400,18,66,257
232089,1995,9950,18,72,243
232089,1996,10200,18,71,250
232089,1997,10750,14,71,181
232089,1998,10750,14,67,233
232089,1999,10990,16,64,225
232089,2000,11900,16,64,181
232089,2001,12950,17,65,189
232089,2002,14390,17,63,187
232089,2003,15640,17,63,187
232089,2004,16840,17,59,167
232089,2005,17990,17,62,202
232089,2006,19490,19,64,235
232089,2007,20885,22,70,295
232089,2008,22500,25,69,306
232089,2009,23520,26,69,245
232089,2010,24900,29,71,275
232186,1991,2988,155,643,1096
232186,1992,3336,161,630,1148
232186,1993,3888,169,660,1115
232186,1994,4044,189,677,1116
232186,1995,4212,205,689,1136
232186,1996,4248,214,711,1187
232186,1997,4296,234,748,1194
232186,1998,4344,244,759,1258
232186,1999,2376,264,765,1248
232186,2000,2376,293,806,1363
232186,2001,2376,321,848,1293
232186,2002,2976,318,915,1429
232186,2003,3630,337,962,1452
232186,2004,3942,360,974,1125
232186,2005,4260,392,997,1284
232186,2006,4752,434,1055,1276
232186,2007,5035,487,1104,1010
232186,2008,5526,541,1134,1252
232186,2009,5840,562,1138,1334
232186,2010,6320,588,1144,1439
232265,1991,6550,63,306,5
232265,1992,7006,67,302,8
232265,1993,7356,68,302,6
232265,1994,7764,77,303,2
232265,1995,8362,86,295,3
232265,1996,8948,90,288,4
232265,1997,9596,77,297,8
232265,1998,10076,82,293,10
232265,1999,9490,92,303,30
232265,2000,9968,98,303,18
232265,2001,10464,99,304,15
232265,2002,10990,108,282,11
232265,2003,11540,110,311,17
232265,2004,12116,148,322,13
232265,2005,12722,153,305,6
232265,2006,13358,148,399,7
232265,2007,14026,140,353,10
232265,2008,14728,137,371,10
232265,2009,15464,148,347,9
232265,2010,16238,141,371,16
232423,1991,3298,106,482,1805
232423,1992,3576,113,496,1731
232423,1993,3798,115,508,1788
232423,1994,3900,125,520,1963
232423,1995,4014,134,528,2181
232423,1996,4104,141,559,2890
232423,1997,4148,165,581,2634
232423,1998,4256,173,617,2623
232423,1999,1550,199,640,2692
232423,2000,1550,202,639,2766
232423,2001,1550,223,638,2734
232423,2002,1690,216,704,2804
232423,2003,2382,224,721,2931
232423,2004,2752,237,749,2785
232423,2005,2998,258,795,2883
232423,2006,3228,283,831,2998
232423,2007,3420,311,854,3193
232423,2008,3556,339,897,3162
232423,2009,3734,357,906,3216
232423,2010,4182,370,906,3185
232557,1991,5850,80,223,737
232557,1992,6150,67,196,660
232557,1993,6600,65,168,1168
232557,1994,6900,78,135,1153
232557,1995,7350,98,159,992
232557,1996,7680,73,163,1032
232557,1997,8050,50,173,799
232557,1998,8500,59,175,910
232557,1999,8550,48,176,841
232557,2000,8550,48,174,997
232557,2001,9000,51,172,963
232557,2002,9840,56,181,1177
232557,2003,11520,67,218,1358
232557,2004,12600,83,272,1644
232557,2005,13700,108,305,1373
232557,2006,14400,141,354,1365
232557,2007,14850,183,340,1820
232557,2008,15444,197,350,1873
232557,2009,15992,226,379,2201
232557,2010,16792,272,390,2026
232566,1991,3190,32,148,568
232566,1992,3664,33,148,608
232566,1993,4106,36,150,647
232566,1994,4246,39,153,572
232566,1995,4370,41,157,599
232566,1996,4370,41,158,559
232566,1997,4416,43,158,637
232566,1998,4528,45,158,709
232566,1999,2020,48,162,708
232566,2000,1995,53,166,771
232566,2001,1970,56,171,776
232566,2002,2148,59,171,770
232566,2003,3046,55,182,763
232566,2004,3320,58,194,872
232566,2005,3586,65,201,809
232566,2006,3960,74,203,872
232566,2007,4249,87,208,848
232566,2008,4509,98,211,889
232566,2009,4680,111,207,754
232566,2010,5370,98,214,801
232609,1991,10300,29,141,286
232609,1992,10900,29,131,357
232609,1993,11600,30,125,316
232609,1994,12450,31,128,278
232609,1995,14080,29,116,230
232609,1996,14720,28,104,235
232609,1997,15490,24,106,407
232609,1998,16290,26,104,377
232609,1999,17120,28,108,426
232609,2000,17980,30,108,373
232609,2001,18880,32,109,424
232609,2002,20040,33,106,371
232609,2003,21270,33,135,479
232609,2004,22640,36,136,459
232609,2005,23700,41,149,378
232609,2006,24860,45,157,333
232609,2007,26360,49,158,407
232609,2008,27160,51,161,480
232609,2009,27980,53,163,481
232609,2010,28960,55,171,455
232681,1991,2618,33,162,620
232681,1992,2896,33,160,623
232681,1993,3066,35,157,662
232681,1994,3206,37,166,608
232681,1995,3300,40,174,654
232681,1996,3318,40,170,655
232681,1997,3556,44,177,731
232681,1998,3674,45,179,741
232681,1999,1550,48,184,753
232681,2000,1550,56,193,779
232681,2001,1550,58,203,742
232681,2002,1690,57,206,760
232681,2003,2344,59,209,791
232681,2004,2544,62,214,779
232681,2005,2806,66,231,644
232681,2006,3072,72,242,619
232681,2007,3256,80,246,600
232681,2008,3386,87,246,586
232681,2009,3554,99,242,521
232681,2010,3984,89,239,503
232706,1991,9707,26,92,151
232706,1992,10192,29,114,155
232706,1993,10804,33,112,128
232706,1994,11390,35,112,138
232706,1995,11900,37,111,114
232706,1996,12400,40,108,136
232706,1997,12770,34,108,186
232706,1998,13300,37,115,164
232706,1999,13750,36,118,185
232706,2000,14300,38,120,166
232706,2001,14850,40,122,187
232706,2002,15600,41,128,170
232706,2003,16300,43,128,193
232706,2004,16952,45,129,222
232706,2005,17970,47,134,208
232706,2006,19048,51,143,173
232706,2007,20190,54,138,198
232706,2008,21300,56,138,173
232706,2009,22370,57,141,161
232706,2010,23160,59,144,153
232937,1991,2330,62,308,33
232937,1992,2530,66,275,47
232937,1993,2710,70,297,27
232937,1994,2782,74,316,40
232937,1995,2865,75,294,33
232937,1996,2865,79,317,34
232937,1997,3000,83,320,23
232937,1998,3335,80,337,22
232937,1999,1350,85,326,28
232937,2000,1326,95,314,17
232937,2001,1530,101,302,22
232937,2002,1658,104,314,21
232937,2003,1920,104,299,29
232937,2004,2220,110,285,32
232937,2005,2370,120,280,21
232937,2006,2580,122,277,23
232937,2007,2700,127,272,18
232937,2008,2781,132,272,24
232937,2009,2952,133,270,32
232937,2010,3159,136,269,30
232982,1991,2848,118,621,1017
232982,1992,2828,125,601,1080
232982,1993,3098,137,640,825
232982,1994,3182,134,634,904
232982,1995,3288,141,625,978
232982,1996,3312,152,623,926
232982,1997,3428,161,592,896
232982,1998,3476,176,582,930
232982,1999,2184,182,599,875
232982,2000,1747,202,597,798
232982,2001,1747,208,596,856
232982,2002,1891,205,575,958
232982,2003,2364,195,566,1159
232982,2004,2569,204,605,1093
232982,2005,2785,219,620,459
232982,2006,3051,250,663,555
232982,2007,3219,284,686,1420
232982,2008,3348,309,697,1567
232982,2009,3516,325,696,1533
232982,2010,3763,337,723,1360
233277,1991,2430,75,396,1706
233277,1992,2746,76,396,1651
233277,1993,2924,79,394,1580
233277,1994,3034,80,285,1388
233277,1995,3114,84,395,1252
233277,1996,3146,80,361,1274
233277,1997,3180,81,352,1443
233277,1998,3238,88,352,1356
